POI index,Gaps [Days],Max Coverage Gap [Days],Mean Coverage Gap [Days],Time Average Gap [Days],Percentage Coverage
699,"[1.24185843 1.76301867 0.95075727 0.03434508 4.01152707 2.24038832
 0.76448722 1.94928891 0.03434507]",4.011527065187693,1.4433351144608524,1.940787680956644,1.6996636987847223e-06
700,"[1.99168915 1.24331929 1.76155779 0.95221876 0.03434509 4.01006547
 2.2418496  0.76302617]",4.010065468028188,1.6247589157428592,1.9507736351523728,1.3707904145688657e-06
701,[0.0343451  0.01057158 3.0048737  4.99656613 0.95368004 0.03434509],4.996566134970635,1.5057302753751476,2.1816822273117626,1.1321390048466435e-06
702,[9.00003851],9.000038512982428,9.000038512982428,5.062543327197934,4.88944351707176e-07
703,[2.7137771  0.0343451  6.25191637],6.251916370820254,3.000012857839465,2.903264004270567,9.77888703414352e-07
704,[2.71377647 0.03434511 6.25191679 0.76239964 1.95137695 0.0343451 ],6.25191679270938,1.9580266765939693,3.177658168356457,1.5716068447627315e-06
705,[2.71377601 0.03434509 6.25191742],6.251917418092489,3.000012841851761,2.903264452266682,9.77888703414352e-07
706,[0.03434509 8.9656934  0.03434508],8.965693401172757,3.01146118917192,5.024126083331802,8.963979781539352e-07
707,[3.76757057 5.23246809],5.23246808629483,4.500019326340407,2.5983318904244928,5.937181413483795e-07
708,[2.71377726 0.03434511 2.01651466 4.23540134 2.7137774  0.03434511],4.235401339363307,1.9580268127998959,2.296030614794954,1.5716068447627315e-06
709,[2.71377679 0.0343451  6.25191664],6.25191664416343,3.000012844645729,2.9032641114226063,9.77888703414352e-07
710,[2.71377615 0.0343451  6.25191705 2.71377631 0.0343451 ],6.251917048357427,2.34963194206357,3.3636243020723655,1.466833055121528e-06
711,[0.03434509 3.01073013 5.9549634  0.03434508],5.954963401891291,2.2585959235439077,2.7830277608154748,1.0826624930555556e-06
712,[9.00003847],9.000038469210267,9.000038469210267,5.062543277954043,4.88944351707176e-07
713,[2.71377757 0.03434512 6.25191586],6.251915862318128,3.0000128534932933,2.903263765907845,9.77888703414352e-07
714,[2.71377694 0.03434511 6.25191627 2.71377709 0.03434511],6.251916270703077,2.3496321039274335,3.363624225349816,1.466833055121528e-06
715,[2.71377648 0.03434509 6.25191691 2.7137766  0.0343451 ],6.2519169095903635,2.34963203612715,3.363624401646065,1.466833055121528e-06
716,[0.03434509 6.2519173  2.71377601 0.03434508 3.00810688],6.251917296089232,2.408498071786016,3.468882270028852,1.3271346689091435e-06
717,[0.03434509 8.9656935  0.03434509],8.965693501289934,3.0114612239412963,5.0241261955522845,9.77888703414352e-07
718,[4.75938922],4.759389217942953,4.759389217942953,1.415736607991977,3.4924596549479166e-07
719,[2.71377726 0.03434511 6.25191613 2.71377738 0.03434511],6.2519161268137395,2.349632197804749,3.3636243206266507,1.466833055121528e-06
720,[0.0343451  6.25191653 2.71377678 0.03434511],6.251916527282447,2.258595878724009,2.9033377412271326,1.22236087926794e-06
721,[2.71377617 0.0343451  6.25191718 2.71377629 0.03434509],6.251917179208249,2.349631964880973,3.3636244000479456,1.466833055121528e-06
722,[0.03434508 8.9656933  0.03434509],8.965693296864629,3.0114611544025442,5.024125966432465,9.77888703414352e-07
723,[9.0000386],9.000038599595428,9.000038599595428,5.062543424637976,4.88944351707176e-07
724,[0.03434511 6.25191575 2.71377757 0.03434511],6.2519157491624355,2.25859588640742,2.9033374019008895,1.22236087926794e-06
725,[2.71377695 0.03434511 6.2519164  2.71377707 0.03434511],6.2519164006225765,2.3496321264654396,3.363624321035929,1.466833055121528e-06
726,[0.03434511 6.01309364 0.23882311 2.71377648 0.0343451  6.25191701],6.25191700970754,2.5477167405188084,5.166733742922233,1.4901161195023147e-06
727,[0.03434509 8.96569347 0.0343451 ],8.965693466365337,3.0114612195951245,5.024126156505841,8.149072528935186e-07
728,[0.72132732 0.03434508],0.7213273150846362,0.3778361980803311,0.032593292505083055,7.334165275607639e-07
729,[9.00003855],9.000038551632315,9.000038551632315,5.0625433706792435,4.88944351707176e-07
730,"[0.03434511 1.01535876 5.23655722 2.71377725 0.03434512 5.01340212
 1.23851409]",5.236557220108807,2.183757096262915,3.9054718172527663,1.6763806344039352e-06
731,[2.71377663 0.0343451  6.25191666 2.71377677 0.03434511],6.2519166567362845,2.3496320533566175,3.363624314673021,1.466833055121528e-06
732,[4.24094946 2.71377617 0.0343451  6.25191728],6.2519172839820385,3.310247002635151,4.027367671071572,1.0826624930555556e-06
733,[0.03434509 8.96569341 0.03434509],8.965693414676934,3.0114611978642642,5.024126098520068,9.77888703414352e-07
734,[5.76860199 3.23143669],5.76860199123621,4.500019338913262,2.7324344995460095,5.937181413483795e-07
735,[2.71377742 0.03434511 6.25191589 2.71377754 0.03434512],6.25191588839516,2.349632215220481,3.363624240665865,1.466833055121528e-06
736,[2.71377695 0.03434511 6.2519165 ],6.2519165012054145,3.0000128534932933,2.903264052833819,9.77888703414352e-07
737,[2.71377633 0.03434511 6.25191692 2.71377645 0.0343451 ],6.251916922163218,2.3496319813653828,3.3636243098016942,1.3853423298611113e-06
738,[0.03434509],0.03434509411454201,0.03434509411454201,7.372409310854675e-05,4.88944351707176e-07
739,[0.72132748 0.03434507 8.24436588 0.72132745 0.03434509],8.244365877937526,1.9511421947740017,4.313284658326723,1.466833055121528e-06
740,[9.00003865],9.000038651749492,9.000038651749492,5.062543483311551,4.88944351707176e-07
741,[2.7137771  0.03434511 6.25191614 2.71377725 0.03434511],6.251916140317917,2.3496321404352782,3.3636242297620207,1.466833055121528e-06
742,[2.71377664 0.03434509 6.25191679 1.76355787],6.251916792243719,2.6908990998053923,3.0976476989906603,1.0011717677951389e-06
743,[0.0343451  6.00772862 0.24418855 2.71377616 0.03434509],6.007728615775704,1.8068767023272811,2.719960710322852,1.245643943648727e-06
744,[1.96089624 0.03434507 8.96569353 0.03434508],8.96569353248924,2.748819980304688,5.264445858549526,1.0826624930555556e-06
745,[2.76243985 6.23759858],6.237598575185984,4.500019213184714,2.9086693697855397,5.937181413483795e-07
746,[2.71377742 0.03434511 6.251916  ],6.251916004810482,3.000012844490508,2.903263824132699,9.77888703414352e-07
747,[0.03434511 6.2519164  2.71377694 0.0343451 ],6.2519164006225765,2.2585958854760975,2.9033376942154625,1.22236087926794e-06
748,[2.71377632 0.0343451  6.25191705 2.71377643 0.03434509],6.251917048823088,2.3496319987811147,3.3636244000371525,1.466833055121528e-06
749,[0.03434509 8.96569332 0.03434509],8.965693323407322,3.0114611675962806,5.024125996235148,8.963979781539352e-07
750,[0.72132761 0.03434508 8.24436585 0.7213276  0.03434509],8.244365851860493,1.9511422468349338,4.313284656555245,1.3853423298611113e-06
751,,,,,2.44472175853588e-07
752,[2.7137771  0.03434512 6.25191626 2.71377722 0.03434511],6.251916258130223,2.349632161203772,3.3636243125692844,1.466833055121528e-06
753,[0.0343451  6.25191666 2.71377663 0.03434511],6.251916657667607,2.258595872321166,2.903337790204307,1.22236087926794e-06
754,[2.71377601 0.0343451  6.25191731 2.71377614 0.03434509],6.251917310059071,2.349631928279996,3.363624398803047,1.466833055121528e-06
755,[0.03434509 8.96569326 0.03434508 5.00639647],8.96569325774908,3.5101949744857848,6.590626276221394,1.0826624930555556e-06
756,[9.00003858],9.000038577709347,9.000038577709347,5.062543400016031,4.88944351707176e-07
757,[0.03434511 6.25191586 2.71377742 0.03434511],6.251915861852467,2.258595875580795,2.9033374381412234,1.22236087926794e-06
758,[2.71377679 0.0343451  6.25191654 2.71377693 0.03434511],6.251916540320963,2.3496320926584304,3.3636243298465276,1.3853423298611113e-06
759,[0.03434509 6.2519169  2.71377634 0.0343451  6.25191715],6.251917153131217,3.0572601154446604,5.346242133502341,1.3853423298611113e-06
760,[0.03434509 8.96569344 0.03434509],8.965693440288305,3.0114612065566084,5.02412612722503,9.77888703414352e-07
761,[0.72132777 0.03434507],0.7213277705013752,0.37783641926944256,0.032593333512186615,7.334165275607639e-07
762,"[4.0118338  2.2400813  0.76479337 1.94898285 0.03434508 3.01323743
 3.00487361 0.23380455]",4.011833796277642,1.9064939987729304,2.728807940818506,1.4551915229311342e-06
763,"[1.7618645  0.95191174 0.03434509 4.01037238 2.24154278 0.76333305
 1.95044339 0.0343451 ]",4.010372382123023,1.4685197538346983,1.8441980678042857,1.7025740818142366e-06
764,"[3.23616147 1.76040374 0.95337272 0.03434508 2.01715571 4.23475957
 0.76187254]",4.234759567305446,1.8568672609648533,2.3165260637771494,1.2922100723379632e-06
765,"[2.7137765  0.0343451  0.00941706 3.00487601 3.23762177 1.75894265
 0.95483403 0.0343451  2.01569565]",3.2376217734999955,1.5293170959274802,2.1841950966317385,1.6996636987847219e-06
766,"[2.24055114 0.76432262 1.94945409 0.03434509 3.01283248 3.23908246
 1.7574814  0.95629551 0.0343451 ]",3.239082457497716,1.554301098558224,2.061190349694297,1.6996636987847223e-06
767,"[0.95231684 0.0343451  4.00990232 2.2420122  0.76286264 1.95091429
 0.03434509 3.01137168]",4.009902318008244,1.6247587698162533,2.216974200622717,1.5366822481915512e-06
768,[0.95377736 0.0343451  4.00844095 3.00487611 1.95237476 0.03434509],4.0084409499540925,1.6646932275810589,1.8637935549334848,1.21362973010706e-06
769,"[0.03434509 0.00894717 3.00487511 4.99663081 0.9552383  0.0343451
 2.01529027]",4.996630813460797,1.5785245513543487,2.4357442633243043,1.2922100723379628e-06
770,"[0.03434509 0.00748589 3.00487617 4.99663014 0.95669952 0.0343451
 2.01383038]",4.9966301447711885,1.5783160420666849,2.435549725139088,1.2922100723379632e-06
771,[3.00487387 1.95131932 0.03434511 3.01090153],3.010901533998549,2.000359956524335,1.3689763542720848,7.246853783998843e-07
772,"[0.95424753 0.03434511 4.00803717 3.00487502 1.95277945 0.03434511
 3.00944088]",4.008037167135626,1.856867182467665,2.429791584849146,1.2922100723379628e-06
773,[4.99656586 0.23438077 4.76224836 3.00487631],4.996565858833492,3.2495178249664605,3.5455559889726778,5.58793544777199e-07
774,[0.76275434 3.00487518 4.99656506 0.23584203 2.76903194],4.99656505510211,2.353813707921654,2.643743169365589,8.032657206307872e-07
775,[3.00487294 1.23046332 0.76129266 3.0048763  4.99656449 0.23730347],4.9965644855983555,2.2058955318449684,2.8233824448561475,8.818460628616899e-07
776,[0.23332587 4.76323905 3.00487404 1.23192345 3.76470823],4.763239047955722,2.5996141283772887,2.966426166265028,7.217749953703704e-07
777,[3.00487649 0.23478632 4.76177773 3.00487526 1.23338386],4.761777731589973,2.4479399332776666,2.6443403504239114,8.032657206307872e-07
778,"[0.76228356 1.95149181 0.03434508 1.0190373  4.99663141 0.23624721
 2.71377559 0.03434507 2.01219547]",4.996631406247616,1.5289280568249524,2.616614965396925,1.781154424045139e-06
779,"[0.76082232 1.95295326 0.03434508 1.01757692 4.99663073 0.23770838
 2.71377581 0.03434507 0.01904485]",4.996630731038749,1.3074669355216126,2.3636540499088845,1.7811544240451389e-06
780,"[0.03434507 2.01471319 3.00487302 1.23232939 0.75936067 1.95441515
 0.03434507 1.01611623]",3.0048730219714344,1.2563122242572717,1.2523865873624824,1.5366822481915512e-06
781,"[0.23525741 2.71377584 0.03434509 2.01325204 3.00487418 1.23378948
 2.71377605 0.03434509 1.01465539]",3.0048741842620075,1.444230060869207,1.9013174761164955,1.7811544240451389e-06
782,"[0.03434507 1.01863093 1.99168982 3.00487664 0.23671789 2.71377607
 0.03434508 2.0117906  3.00487547 1.23524974]",3.004876635503024,1.5286297293845563,2.253694740461915,1.8859282136863425e-06
783,"[0.76041787 1.95335821 0.03434509 1.01717097 4.99656566 0.23817874
 2.7137763  0.03434508 0.01857292 1.99175607]",4.996565661393106,1.375848690373823,2.61157850552956,1.8597347662760418e-06
784,"[4.23767292 0.75895662 1.95481968 0.03434509 1.01571062 4.99656508
 0.23963978]",4.996565075125545,1.8911013967756714,3.02569652183972,1.2922100723379628e-06
785,"[0.23566269 2.71377633 0.03434509 2.01278133 3.0048732  1.23426051
 0.75749503 1.9562815  0.0343451  1.01425005]",3.004873199388385,1.2998070831876247,1.715997992147962,1.778244041015625e-06
786,"[3.00487566 0.23712271 2.71377656 0.03434508 2.01132022 3.00487442
 1.23572051]",3.004875658079982,1.7488621662237815,1.9408095123986697,1.2922100723379632e-06
787,"[1.95382873 0.0343451  1.01669954 1.99175524 3.00487675 0.2385832
 2.71377677 0.03434509 2.00985888]",3.0048767519183457,1.4442299223608441,1.8319310048696407,1.533771865162037e-06
788,"[0.75848702 1.95528976 0.0343451  1.01523957 4.99663132 0.24004394
 2.713777   0.0343451  0.01670722]",4.996631316840649,1.307207335304055,2.363771343373985,1.781154424045139e-06
789,[0.03434509 2.0123765  4.99656374 1.95675122 0.0343451  1.01377928],4.996563743334264,1.6746934906113893,2.117143211208971,1.2398231775173612e-06
790,"[2.95137014 0.0343451  2.01091577 3.00487334 1.9916897  1.95821296
 0.03434509 1.01231886]",3.0048733362928033,1.6247588694095612,1.9132628870925024,1.3969838619791666e-06
791,"[0.03434511 3.00798515 3.0048758  2.95283043 0.0343451  2.00945474
 3.00487462]",3.007985152769834,2.006958706703569,2.4916249872158867,1.2922100723379632e-06
792,"[1.95569398 0.03434509 1.01483435 4.99656626 2.95429109 0.0343451
 2.00799356]",4.996566264890134,1.8568670627261912,2.6614084555522686,1.2922100723379632e-06
793,[4.99663018 1.95715502 0.03434511 1.01337443 4.99656567],4.9966301787644625,2.599614081438631,3.4244090470439605,7.217749953703704e-07
794,"[2.23044778 0.72132737 0.0343451  2.01044581 4.99662939 1.23728892
 0.72132746 0.03434512 1.01191426]",4.9966293862089515,1.444230133564108,2.348808428759105,1.6996636987847219e-06
795,[3.00487482 2.23190797 2.7646573  3.00487357 3.23050612],3.2305061197839677,2.8473639556206765,2.569965676006179,8.032657206307872e-07
796,[1.23483717 3.76179208 3.00487591 2.2333686  2.76319602],3.7617920762859285,2.599613955616951,2.333023077654293,8.032657206307871e-07
797,[1.23629814 1.76857548 4.9966319  2.23482952],4.9966319049708545,2.559083762462251,2.163567857401784,7.246853783998843e-07
798,[0.23916349 2.76571263 4.99656435 1.23775954 1.76711526],4.99656434962526,2.2012630542740226,2.332922865041606,8.032657206307872e-07
799,[2.23237969 2.76425195 4.99656365 1.23922123 1.76565488],4.996563647408038,2.5996142791584136,2.6402164131004278,8.032657206307871e-07
800,"[0.03434507 1.01320094 3.00487497 2.23383992 2.71377566 0.03434507
 0.01467016 3.00487377]",3.0048749675042927,1.506740695098415,1.965144350397406,1.5366822481915506e-06
801,"[1.23670326 2.71377569 0.03434507 1.01173928 3.00487611 2.23530053
 2.71377589 0.03434507 0.0132088 ]",3.004876110702753,1.4442299667538867,1.9569119961245736,1.781154424045139e-06
802,"[0.03434507 0.01712048 4.99663078 1.23816425 1.7667095  0.9470664
 0.03434508 4.01515471]",4.996630776207894,1.6311920318985358,2.9151054137252905,1.5366822481915512e-06
803,"[0.24109515 2.71377593 0.03434509 0.01566001 4.99662997 1.2396256
 1.76524938 0.94852674 0.03434508]",4.9966299729421735,1.3321392164669104,2.3715063839146464,1.7258571461950232e-06
804,"[0.03434508 1.01279578 3.004874   2.23424541 2.71377614 0.03434509
 0.01419915 4.99662939 1.24108716]",4.996629390865564,1.6984774659180806,3.057538744203656,1.7811544240451389e-06
805,"[1.23717395 2.71377618 0.03434509 1.01133456 3.00487507 2.23570564
 2.71377637 0.03434509 0.01273804]",3.0048750708810985,1.4442299993501768,1.957045976313008,1.6996636987847219e-06
806,[1.23863449 2.71377639 0.03434509 1.00987295 3.00487628 2.23716614],3.0048762829974294,1.7064452224876732,1.4971259026816355,1.21362973010706e-06
807,"[0.2414992  2.71377642 0.03434508 0.01525451 4.99656496 1.24009548
 1.76477848 0.94899813 0.03434509]",4.996564958710223,1.3321841487454043,2.37150218088296,1.7811544240451389e-06
808,"[1.99175589 0.24296049 2.71377664 0.03434509 0.01379405 4.99656425
 1.24155675 1.76331851]",4.996564246714115,1.6247589586419053,2.563030278585706,1.31549313671875e-06
809,"[0.0343451  1.01086429 3.00487413 2.2361762  2.71377686 0.0343451
 0.01233324]",3.004874133039266,1.2923878459925098,1.4011684564504925,1.3766111807002315e-06
810,"[1.23903889 2.71377688 0.0343451  1.00940306 3.00487527 2.2376364
 2.7137771  0.03434509 0.01087229]",3.004875272512436,1.4442300083529618,1.9576282766124378,1.6181729735243055e-06
811,"[0.03434509 0.01478347 4.99663138 3.00487294 0.94940364 0.0343451
 1.00794149 3.00487654]",4.996631381101906,1.6308999562170357,2.8090475383697795,1.3707904145688654e-06
812,"[2.95720683 0.03434511 0.01332343 4.99663056 3.00487418 0.95086356
 0.03434511]",4.996630563866347,1.7130841120545353,2.727958516986204,1.2922100723379632e-06
813,"[0.0343451  1.01045986 3.00487316 1.99168994 2.95866839 0.03434511
 0.01186298 4.99662998]",4.996629975736141,1.7553593131597154,2.9837281423935478,1.3707904145688657e-06
814,"[3.95328625 0.03434511 1.00899907 3.00487423 4.95181838 0.0343451
 0.01040229]",4.951818375848234,1.8568672042206995,3.1374245688763076,1.2107193470775462e-06
815,[3.00487677 3.95474657 0.03434511 1.00753786 3.00487544],3.9547465732321143,2.201276350580156,2.1696808371060214,8.032657206307872e-07
816,[2.23628352 0.76859094 4.99656557 3.00487315 0.23000697 1.7617488 ],4.9965655650012195,2.1663448240142316,2.6714555101268096,8.818460628616899e-07
817,[2.23774496 0.76713053 4.99656484 3.00487446 0.23146712],4.996564844157547,2.24755638288334,2.477781221579742,8.032657206307872e-07
818,[1.76420099 3.0048733  1.99175539 2.23920688 0.76566979],3.00487329531461,1.9531412689015268,1.3568159912438982,8.032657206307872e-07
819,[3.23382479 1.76273981 3.00487443 4.23242263 0.76420889],4.23242263449356,2.599614111147821,2.5682225833297876,8.032657206307872e-07
820,[0.768119   4.99663198 3.23528551 1.76127831 3.0048757 ],4.9966319794766605,2.7532381002791224,3.00967434425717,8.032657206307872e-07
821,"[2.23821554 0.76665903 1.94711648 0.03434507 3.01516953 3.00487333
 0.23187327 1.75981664]",3.015169528312981,1.6247586123645306,1.916315494338225,1.3969838619791666e-06
822,"[0.94997988 0.03434507 4.01223869 2.23967703 0.76519864 1.94857709
 0.03434507 3.01370831]",4.01223869016394,1.6247587249381468,2.2177470569815068,1.5366822481915506e-06
823,"[3.23429613 1.76233493 0.95144082 0.03434508 2.01908741 4.2328284
 0.763738   1.95003796 0.03434509]",4.23282840102911,1.6647170908335183,2.553349291853307,1.781154424045139e-06
824,"[0.03434508 0.01128307 3.00487594 3.2357564  1.76087379 0.95290218
 0.03434508 2.01762725]",3.2357563977129757,1.381501099851448,1.7238377613388602,1.3737007976707179e-06
825,"[2.23862028 0.76625335 1.94752264 0.03434509 3.01469837 3.23721713
 1.75941239 0.95436381 0.03434508]",3.2372171306051314,1.5540864599558215,2.060505738015383,1.6996636987847223e-06
826,[2.71377606 0.03434509 6.25191707 2.71377622 0.03434509],6.251917074434459,2.3496319075115024,3.363624260615964,1.466833055121528e-06
827,[0.03434509 8.00962096 0.95607251 0.0343451 ],8.009620962198824,2.2585959170246497,4.066903861328254,1.0826624930555556e-06
828,"[3.43450848e-02 8.96569328e+00 3.43450936e-02 6.71586581e-03
 3.00487722e+00]",8.965693283826113,2.4091953090392053,5.588459213921034,1.187436282696759e-06
829,"[9.53563059e-01 3.43450811e-02 7.01353942e+00 1.95215402e+00
 3.43450853e-02 5.25881816e-03]",7.013539421372116,1.6655342473338048,3.3695193663865246,1.266016624927662e-06
830,[9.00003836],9.000038356054574,9.000038356054574,5.062543150653346,4.074536264467593e-07
831,[8.76488592 0.23515261],8.764885921031237,4.500019267434254,4.804907622530381,5.675246939380788e-07
832,,,,,2.44472175853588e-07
833,[2.71377738 0.03434511 6.25191593 2.71377753 0.03434511 1.01721355],6.251915927045047,2.127562433558827,3.4282944661873334,1.4639226720920138e-06
834,[0.03434511 6.25191597 2.71377722 0.03434511],6.251915970817208,2.258595852763392,2.9033374555280558,1.22236087926794e-06
835,"[2.71377691 0.03434511 6.01629206 0.23562427 2.71377706 0.03434511
 2.0128887 ]",6.016292058862746,1.9658641737353588,3.4396587542704204,1.4872057364728009e-06
836,[2.71377677 0.0343451  6.01483433 0.23708232],6.014834330882877,2.250009628245607,2.72501274825064,1.0564690456452547e-06
837,[2.71377644 0.0343451  6.25191675 2.7137766  0.03434509],6.251916748937219,2.349631996173412,3.3636242628284463,1.3853423298611113e-06
838,[2.71377629 0.03434509 6.25191709 0.75859227],6.251917092129588,2.439657686278224,2.9392306800808248,9.749783203848379e-07
839,[2.71377597 0.03434508 6.25191717 2.71377613 0.03434509 2.0124159 ],6.251917166635394,2.2934292237429568,3.616737879597998,1.4639226720920138e-06
840,[0.03434509 3.00954856 3.00487945 2.95126545 0.03434509],3.0095485616475344,1.8068767276592552,1.6749381226175755,1.187436282696759e-06
841,[0.03434509 8.96569327 0.03434508],8.965693270787597,3.0114611457102,5.024125937207631,9.77888703414352e-07
842,[0.03434508 7.01003552 1.95565792 0.03434509],7.010035521816462,2.2585959017742425,3.3104721926567304,1.0564690456452547e-06
843,,,,,2.44472175853588e-07
844,[9.00003853 2.7662242 ],9.000038534402847,5.883131367852911,5.540793122038153,5.675246939380788e-07
845,[3.76329063],3.763290625065565,3.763290625065565,0.8851472705441482,3.4924596549479166e-07
846,"[2.71377729 0.03434511 5.01717994 1.23473604 2.71377742 0.03434512
 1.01371086]",5.017179935239255,1.8231245392401303,2.653488220343675,1.6501871869936342e-06
847,[0.03434511 6.25191605 2.71377714 0.0343451  5.01572229 1.23619402],6.251916045323014,2.547716617351398,4.571190343378651,1.545413397352431e-06
848,[2.71377682 0.0343451  6.01278914 0.23912726 2.71377697 0.03434511],6.012789141852409,1.9580267323181033,3.1838965196538327,1.5716068447627317e-06
849,[2.71377667 0.0343451  6.01133194 0.24058478],6.011331944260746,2.250009624985978,2.7224847628005158,1.0564690456452547e-06
850,"[2.71377635 0.0343451  6.25191683 0.75654889 1.9572276  0.03434509
 1.01330419]",6.251916827168316,1.8230662931288992,3.242706046847878,1.5686964617332176e-06
851,[2.71377621 0.03434509 5.01525072 1.23666644],5.015250718221068,2.250009615207091,2.127990284186884,9.749783203848379e-07
852,[0.0343451  8.96569332 0.03434509],8.96569332294166,3.0114611719424524,5.024125995771251,8.963979781539352e-07
853,[0.03434509 6.01092422 2.95476925 0.03434508],6.01092421868816,2.2585959114367142,2.8040144028526286,1.0564690456452547e-06
854,[0.03434509 8.96569326 0.03434508],8.96569325774908,3.011461141364028,5.024125922595214,9.77888703414352e-07
855,[9.00003857 0.7213276  0.03434507 1.01137349],9.000038573052734,2.691771183279343,5.159066483607651,1.0564690456452547e-06
856,,,,,2.44472175853588e-07
857,[9.00003852 2.76272151],9.000038521364331,5.8813800166826695,5.539582721182187,5.675246939380788e-07
858,[0.03434512 0.01850301 6.23341269 2.71377751 0.03434511 4.01654434],6.233412694185972,2.175154630249987,3.89720950876296,1.4057150111400464e-06
859,[2.7137772  0.03434511 6.25191608 2.71377733 0.03434511 1.01021033],6.251916083972901,2.1263951922301203,3.4274070536357195,1.5716068447627315e-06
860,[0.0343451  6.25191614 2.71377704 0.0343451  5.01222    1.2396964 ],6.251916136126965,2.547716628294438,4.569537302006223,1.545413397352431e-06
861,"[2.71377673 0.0343451  6.00928837 0.24262811 2.71377687 0.03434511
 0.0141266 ]",6.0092883738689125,1.6803266990131565,3.181383933435224,1.6763806344039352e-06
862,[2.71377658 0.0343451  4.01613894 2.23577787],4.0161389438435435,2.250009624985978,1.7808648531096443,1.0564690456452547e-06
863,[2.71377626 0.0343451  6.25191692 2.7137764  0.03434509],6.251916918903589,2.3496319544501603,3.363624267387785,1.3853423298611113e-06
864,[2.71377611 0.03434509 5.01174703 1.24017021],5.011747031006962,2.250009608687833,2.1263369233866607,1.0564690456452547e-06
865,[0.0343451  8.96569331 0.03434509 0.01372026],8.965693309437484,2.2620259394170716,5.024137745974883,1.0011717677951389e-06
866,[0.03434508 8.96569348 0.03434508 0.01226215],8.965693479869515,2.261661447933875,5.024135569038908,1.0564690456452547e-06
867,[0.03434507 8.96569326 0.03434508],8.96569325774908,3.0114611371730766,5.024125922541237,9.77888703414352e-07
868,[9.00003857 1.76354368],9.000038573518395,5.381791124586016,5.256923788797311,5.675246939380788e-07
869,[5.76555499],5.765554991550744,5.765554991550744,2.077601522537231,3.230525180844908e-07
870,[1.23882328 9.00003852 0.76746324],9.000038521364331,3.668775011319667,5.195273519643687,6.722984835792825e-07
871,[0.03434511 6.25191581 1.76459503 0.94918237 0.03434511 4.01304219],6.251915814355016,2.1745709367096424,3.7005038071650875,1.3242242858796298e-06
872,[2.7137771  0.03434511 6.25191618 1.76313697 0.95064026 0.03434511],6.251916175708175,1.9580267874989659,3.154110629942751,1.4639226720920138e-06
873,[0.0343451  6.25191621 2.71377695 0.03434511 3.01696126 3.23495523],6.2519162143580616,2.5477166435060403,4.126274463852439,1.3824319468315974e-06
874,[2.71377664 0.0343451  6.25191658 2.71377678 0.03434511],6.251916579902172,2.349632040411234,3.3636242590469174,1.3853423298611113e-06
875,[2.71377648 0.03434509 6.25191692],6.251916922163218,3.000012833159417,2.903264224087322,9.77888703414352e-07
876,[2.71377615 0.0343451  6.251917   2.71377631 0.03434509],6.2519169971346855,2.349631930794567,3.363624261864371,1.466833055121528e-06
877,[2.71377601 0.03434509 6.25191734 1.7612062 ],6.251917339861393,2.6903111606370658,3.0971298451668305,1.0564690456452547e-06
878,[0.03434508 8.9656933  0.03434509],8.965693296864629,3.011461158593496,5.024125966486443,9.77888703414352e-07
879,[3.43450806e-02 8.96569347e+00 3.43450853e-02 8.75940826e-03],8.965693466365337,2.2607857601251453,5.024130951843953,1.0564690456452547e-06
880,[0.72132747 0.03434509 8.96569323 0.03434508 4.01070443],8.965693231206387,2.7532830595038833,6.062004851144869,1.3009412214988425e-06
881,[8.76838968 0.23164886 1.76004326],8.768389684148133,3.586693936958909,5.002254446042576,6.722984835792825e-07
882,[5.76205284],5.762052837759256,5.762052837759256,2.075078306570594,3.230525180844908e-07
883,[9.00003851 0.76395939],9.000038508325815,4.881998949218541,5.099020443817921,5.675246939380788e-07
884,[0.03434511 6.25191588 2.71377733 0.03434511 2.01784911],6.251915879081935,2.2104465076699853,3.1578196097584867,1.3009412214988425e-06
885,[2.71377701 0.0343451  3.01491582 3.23700041 2.71377715 0.03434511],3.237000414170325,1.9580267671650897,2.143713772176864,1.5716068447627315e-06
886,[0.0343451  6.25191629 2.71377686 0.0343451  6.25191658],6.251916579902172,3.057259985152632,5.346241390681291,1.466833055121528e-06
887,[2.71377653 0.0343451  6.25191666 2.71377669 0.03434509],6.251916657667607,2.349632014427334,3.363624253579492,1.466833055121528e-06
888,[1.76061975 0.95315663 0.03434509 6.251917   0.76209486],6.251917001325637,1.952426666393876,2.7297952380579034,1.1612428352864583e-06
889,[1.00697015 3.00487587 4.95384544 0.0343451  0.0083739  3.00487477],4.953845442738384,2.002214204209546,2.7258984125465533,1.0477378964843751e-06
890,"[3.00487441 0.95190041 0.03434509 4.01038568 4.9553061  0.03434511
 0.00691223]",4.95530610345304,1.8568670071794517,3.161002718004683,1.2922100723379632e-06
891,[3.00487607 0.95336033 0.03434511 4.00892473 3.0048751 ],4.008924726396799,2.201276266388595,2.1900067185563117,7.217749953703704e-07
892,"[0.0343451  0.00943069 3.00487453 4.99656556 0.9548209  0.03434511
 2.01570748 1.99175585]",4.996565557550639,1.6302306524012238,2.683702338652719,1.31549313671875e-06
893,"[4.95431474 0.03434511 0.00796912 3.00487629 4.99656466 0.95628194
 0.0343451 ]",4.996564660221338,1.9983852792398207,3.7160670183374203,1.2107193470775464e-06
