POI index,Mean of Ground Pixel Along-Track Resolution [m],Mean of Ground Pixel Cross-Track Resolution [m],Mean of Sigma NEZ Nought [dB],Mean of Incidence angle [deg],Mean of Swath-width [km],SD of Ground Pixel Along-Track Resolution [m],SD of Ground Pixel Cross-Track Resolution [m],SD of Sigma NEZ Nought [dB],SD of Incidence angle [deg],SD of Swath-width [km]
965,4.904366418656973,26.81818868972709,-23.548917188786078,20.671625752957095,94.80783721420185,nan,nan,nan,nan,nan
966,4.9041269746450205,22.748066978692272,-22.47436158058465,24.70239399490925,94.8558154689913,0.0005760446225029671,1.9699560106882694,0.5675101859267985,2.2817967101691576,0.11540348441350501
967,4.904078080857582,26.407637752837818,-23.444838016608905,21.014336617173214,94.86560670661348,0.00047429094461405884,0.6073509550548987,0.1548594512031177,0.5062083325632006,0.09502204578524387
968,4.903722502386741,24.117585025824145,-22.869477179198032,23.11267290414852,94.93684634868086,nan,nan,nan,nan,nan
969,4.904094871698879,26.40754120061956,-23.445076025542512,21.01523740856387,94.86224435548024,0.000515108822751779,0.6459604159125264,0.1647444523153327,0.5384144649127872,0.1031983563693162
971,4.904112974042196,26.407067942963288,-23.44530605557908,21.016238863242364,94.85861924372747,0.0005515769327459142,0.673090630128665,0.17189495212421418,0.5610664079634828,0.11050290273493837
972,4.904349289817401,24.90181346544832,-23.094230802872318,22.344730247137193,94.81126814234369,nan,nan,nan,nan,nan
973,4.903719717816369,25.90896247419241,-23.318449965631004,21.43219044321226,94.93740438190413,nan,nan,nan,nan,nan
974,4.904396724229649,24.919617570818424,-23.099936125823245,22.327904993834423,94.80176708339336,nan,nan,nan,nan,nan
975,4.903720964640146,25.886722156105773,-23.313230054877952,21.45151473724845,94.93715451588348,nan,nan,nan,nan,nan
976,4.904088689981687,26.50789051853429,-23.451928786446647,21.00779563264696,94.86348225285468,0.0005009524239891601,2.2212821810615058,0.48985334155923876,1.843445376487567,0.1003627127989173
978,4.9041063395247875,26.503494484215036,-23.451859104938883,21.009149096803906,94.85994786503956,0.0005390181124617196,2.190052037327552,0.4818469810786151,1.8179658253308697,0.10798743423994114
979,4.9043320488874365,23.287444331479545,-22.66208264729745,23.987270673722755,94.8147215691256,nan,nan,nan,nan,nan
980,4.904125203795384,26.49936490804405,-23.4518550911474,21.01040733372082,94.85617007786249,0.0005725318787024246,2.1601311707669684,0.474247755762672,1.7935336121738032,0.11469990942717632
981,4.90406201229939,22.66697404961002,-22.46713083939843,24.709962533629845,94.86882508368973,0.0004494602605531642,0.8985474934253126,0.2834103809644794,1.0450913037128395,0.09004847194258388
982,4.903720002166431,28.000035774358267,-23.781619471804124,19.761849788229704,94.93734739756201,nan,nan,nan,nan,nan
983,4.904079093935657,22.66710435255289,-22.46738820021438,24.710833903606073,94.86540439090871,0.0004913210588676281,0.9183770867715074,0.290407747916659,1.0681888889151974,0.09843387365595205
984,4.903724118513798,27.973188144459854,-23.7761309370326,19.781607411674553,94.93652247428463,nan,nan,nan,nan,nan
985,4.904097620674385,22.667235032576357,-22.467666730796285,24.711778865553956,94.86169419308558,0.0005290338955660852,0.9391749813856545,0.29758927124769974,1.0924177151157604,0.10598791507741978
987,4.9041174360793445,22.667351306800704,-22.467966788003622,24.71277363688089,94.85772579196957,0.0005622800078225474,0.9601263044738193,0.3047035527972553,1.1168298806926875,0.11264675999587737
988,4.904362787832682,21.924531118324666,-22.254039178865668,25.582188072458447,94.80856446901049,nan,nan,nan,nan,nan
989,4.903720629193399,21.973981678959607,-22.247962954130486,25.520475918516496,94.93722174007608,nan,nan,nan,nan,nan
990,4.904072791720021,22.6734649724508,-22.467646606938015,24.710267304442297,94.86666645647466,0.00047676046464038363,1.041427403957918,0.29475952885680395,1.2109206495354097,0.09551720157212687
992,4.904090817209255,22.67130833040553,-22.467718135067365,24.71159148133976,94.86305668105564,0.0005160003074157351,1.0211042194021118,0.2877316244482745,1.1874784457185281,0.10337728962477526
993,4.904327072011923,27.896221170771767,-23.780851649739084,19.83847317641893,94.81571846582588,nan,nan,nan,nan,nan
994,4.904110188743731,22.669070999390073,-22.467804053201636,24.71299110116263,94.8591772207664,0.0005508836989828649,1.000042243478509,0.28059481577452255,1.163177694464183,0.11036426282554762
995,4.9043749418475615,27.918828248340603,-23.78681322153021,19.821735680869075,94.80613002566702,nan,nan,nan,nan,nan
996,4.90413074272368,22.666814031016372,-22.467910909673066,24.714429994060804,94.85506081352128,0.000581115769397775,0.9788235328668342,0.2735291260727171,1.1386895193478186,0.11641908055386209
997,4.904080988394552,26.49386073571347,-23.45113768847053,21.007057743247106,94.86502448351018,0.00048191652278192125,2.0481893894249903,0.48331201692557285,1.7006737887979189,0.09654957447563269
998,4.903723486870835,23.34216263716394,-22.656678692361695,23.9275208089358,94.93664905646663,nan,nan,nan,nan,nan
999,4.904098025446197,26.495553723587363,-23.45151611782979,21.007784578919676,94.86161280712099,0.0005219785951062321,2.0789399641624056,0.49134464880510026,1.7261544012215229,0.10457440584090674
1001,4.904116347832305,26.497161749314333,-23.4519165780602,21.00854131209104,94.85794360505349,0.0005576334314131172,2.1086672911638367,0.49903239533207017,1.7507923752932568,0.11171596417567749
1002,4.904357869343741,25.8185453707266,-23.318741756161998,21.51097609462218,94.80954964660957,nan,nan,nan,nan,nan
1003,4.903719611606404,24.985784228661185,-23.093890829991675,22.265603914358138,94.93742566661764,nan,nan,nan,nan,nan
1004,4.9040752186681615,26.413804960232348,-23.445122185536174,21.014209350231557,94.86617984571359,0.0004665371731295176,0.815401690768913,0.1707466496649899,0.6794419464376147,0.09346882375197924
1005,4.903721661989082,24.965322292325173,-23.088807492460994,22.28483219157656,94.93701476584845,nan,nan,nan,nan,nan
1006,4.904091759040387,26.41146915842381,-23.445185541032693,21.015328571914445,94.86286767165939,0.0005080993700474495,0.7848208210168923,0.16270649107274088,0.6540572431035229,0.10179431274078307
1008,4.904109638028588,26.40929634030539,-23.44531356643392,21.016345455467153,94.85928731249396,0.0005453711238766754,0.7543171230853347,0.15479091299463257,0.6287220335514017,0.10925991871499109
1009,4.9043406843861375,24.060652591036824,-22.87542208584567,23.170547856964127,94.81299183855239,nan,nan,nan,nan,nan
1010,4.904128703550141,26.407079547048546,-23.445439520005426,21.017506515982994,94.85546919517506,0.0005780389390431818,0.7269020802808783,0.1476997021985347,0.6059600451352951,0.11580286337723687
1011,4.9040649626463235,22.743616990256807,-22.47351361059291,24.698060836181444,94.86823426761157,0.00045725819606846896,1.8824316927297804,0.5754255378184485,2.1804597304194218,0.0916105596733004
1012,4.903720411274388,26.890687242511444,-23.543148645431643,20.61335418299207,94.93726541148264,nan,nan,nan,nan,nan
1013,4.904082316588274,22.74565835329704,-22.473956778201647,24.698536494523747,94.86475902532467,0.0004984031503272679,1.9091196060999502,0.5843873350102463,2.2112076219708685,0.0998524836981144
1014,4.903725327735283,26.868729760356317,-23.53839602677247,20.630967217704264,94.93628014467691,nan,nan,nan,nan,nan
1015,4.904101086391655,22.74673389304922,-22.474328353891693,24.699293634242743,94.86100012901254,0.0005353369169840415,1.9276861374525152,0.5908512288042223,2.232673344846504,0.10725038426323426
1016,4.904323395685031,22.572868595042,-22.45322008210284,24.796906165235118,94.81645485767092,nan,nan,nan,nan,nan
1017,4.90412111547109,22.747777314710213,-22.474713941981168,24.700127684093438,94.85698891066079,0.0005677508514880663,1.9464345199321764,0.597256061314009,2.254359880124541,0.11374245464973727
1018,4.904371324726499,22.5847046251614,-22.45800128803665,24.783034411976875,94.80685453083677,nan,nan,nan,nan,nan
1019,4.903721243822423,21.35910184413972,-22.04831503075909,26.310555785459183,94.93709856722782,nan,nan,nan,nan,nan
1020,4.904075920351035,22.64330756606543,-22.465311815637147,24.71468353419283,94.86603992656487,0.00048410925986179824,0.057812923551652344,0.0011224034404024648,0.06733021779127428,0.09698926626167867
1022,4.904094198523371,22.642256359418166,-22.46547673940355,24.71585709488639,94.86237952817359,0.0005225899802521239,0.03946471760550077,0.005342612594573875,0.04596610698492199,0.10469720828188393
1024,4.904400222844142,24.635133701553908,-23.00381875079931,22.712811207519156,94.80107776478312,0.0005380834887494206,2.293065393183193,0.5743363918020136,2.231743538982341,0.1077752016295249
1025,4.904455863542246,24.90696373891778,-23.026572112177014,22.6798754172977,94.78992962905482,0.0004382397754378881,4.030291485487427,1.0449583724710152,3.871473582162131,0.08777319477428087
1026,4.9039508314677205,21.895829895269408,-22.229064701958322,25.618148461967635,94.89109293623102,nan,nan,nan,nan,nan
1027,4.904436308454778,24.510286321212774,-22.995042919152763,22.727568194179845,94.79384775568487,0.00047936324438285446,0.5308720796244408,0.1216125092309704,0.5198069995765844,0.0960111220369022
1029,4.904780106152722,21.504956463576864,-22.131714272286708,26.118566659579816,94.72498916441408,nan,nan,nan,nan,nan
1030,4.904756900242845,25.411665637253943,-23.233774790674214,21.873003143854884,94.72963583221191,nan,nan,nan,nan,nan
1031,4.9039788077109066,23.47765275071805,-22.70396551256189,23.78088756671288,94.8854875216506,nan,nan,nan,nan,nan
1032,4.904449454436304,24.771517876184774,-23.015447445997772,22.697793962767733,94.79121379003794,0.0004525908763520611,3.2875360492187733,0.8290180392212847,3.178834770956256,0.09064797455869217
1033,4.903936994814228,26.825113440738363,-23.534116375770783,20.6660453296708,94.89386534058615,nan,nan,nan,nan,nan
1034,4.904416694641112,24.780961498925958,-23.01598491140144,22.693785141902623,94.79777756027457,0.0005136676450292626,3.3250663115171277,0.8705574719287542,3.21323132623135,0.10288350367963331
1035,4.90474607025228,23.49748554839561,-22.734480439219364,23.759579330175285,94.73180441960585,nan,nan,nan,nan,nan
1036,4.9043941078484075,24.539742315632278,-22.99635689741146,22.723574661190153,94.80230291793427,0.0005462478775394049,1.1947518318232555,0.2917091183094266,1.1681517049290162,0.10941101221968587
1037,4.904132998976263,21.48964911973673,-22.104807413856925,26.138578610384,94.85459545909849,nan,nan,nan,nan,nan
1038,4.903939962788686,21.338926819064863,-22.04716025893441,26.33734411048632,94.89327065483498,nan,nan,nan,nan,nan
1039,4.904430842040373,24.511591515614825,-22.995086963461713,22.72704746297871,94.79494301003399,0.0004895538039535952,0.5627651339431898,0.1622382696059665,0.5509909715319916,0.09805260056133497
1041,4.904409220083657,24.896296963456678,-23.02408971291981,22.68312596413427,94.79927513193545,0.0005252034918111216,3.987387019617804,1.0022451715700722,3.832570332560998,0.1051946614635441
1042,4.904760677611072,26.28968798267837,-23.441910151395163,21.10683651207186,94.7288794598098,nan,nan,nan,nan,nan
1043,4.903967484004991,22.81237738142368,-22.512717863928472,24.519298924451043,94.88775636269871,nan,nan,nan,nan,nan
1044,4.9044442850994585,24.6208700575867,-23.00370268827845,22.715151536258105,94.79224953753976,0.00046352070097984495,2.1718980629027103,0.5452822692355813,2.11533802691257,0.09283745269295605
1046,4.90441085239505,25.000800916760262,-23.032929452877053,22.667762585239174,94.79894808982617,0.0005227511810956386,4.478821821947355,1.1577935790160956,4.282903679465925,0.10470334558990306
1047,4.904750636687036,24.22015092374975,-22.931052100337137,23.00915783728528,94.73089003862518,nan,nan,nan,nan,nan
1048,4.904387900284078,24.504482006596547,-22.9935423201635,22.727356226853583,94.8035466085855,0.0005540735121746212,0.10237393363388599,0.008585740103421453,0.10026415885119104,0.1109789954074234
1049,4.904765035671423,21.566538722341317,-22.151557959309567,26.03837890644331,94.7280068136146,nan,nan,nan,nan,nan
1050,4.903953004806453,28.336123800796408,-23.85692916064153,19.517885835859612,94.89065747430203,nan,nan,nan,nan,nan
1051,4.904425264959311,24.573487844388996,-22.999902253513813,22.719076557365455,94.79606043058159,0.0004994349201532763,1.6574232667120463,0.4453427149927301,1.617837294582992,0.10003212682323828
1053,4.9044032478793955,24.70643936353423,-23.00938428057914,22.704635204716503,94.8004716889805,0.0005338709777673327,2.8524472880975824,0.7169109442462723,2.766669188916497,0.10693120335172726
1054,4.904458318502098,24.801608847773103,-23.018450587639016,22.692306824498484,94.78943773832876,0.00043249253695089307,3.4553798609995523,0.9012969001828055,3.336003929955282,0.08662193686545813
1055,4.90395633657266,22.19225697795143,-22.32498405054472,25.251733161086307,94.88998990503258,nan,nan,nan,nan,nan
1056,4.904438996947009,24.531874640935975,-22.996737043884984,22.725260906167584,94.79330908508084,0.00047415627183699534,1.072237403495741,0.26191187125387005,1.0488018928102716,0.09496802196082865
1058,4.90440440498319,21.256867753166503,-22.036798103980125,26.44692669286797,94.8002397988665,0.000530799678246498,0.031982452316781346,0.006549336222501374,0.042880830870499244,0.10631594312924739
1059,4.904754891384019,24.99862871245577,-23.13163818235949,22.253551258753586,94.7300380828668,nan,nan,nan,nan,nan
1060,4.904381608725812,24.529665230193814,-22.995495932377334,22.723669822565824,94.80480711838746,0.0005615481711743842,0.9882460049588819,0.2742257159603907,0.966666115436755,0.1124767018738445
1061,4.9044519908624356,24.87133078929965,-23.02315856130373,22.68650658250815,94.7907055799689,0.0004470206728231689,3.85967714206132,0.9725164127114536,3.7143272339892923,0.0895321572028418
1062,4.903942378541619,27.31914058123123,-23.642778513576086,20.27573147373389,94.89278661739486,nan,nan,nan,nan,nan
1063,4.904419580718622,24.696734714699357,-23.009495697542782,22.70380115886851,94.7971993141911,0.0005089992500667503,2.7664457836780656,0.729228082455434,2.6842598025301676,0.10194822953107774
1065,4.904397176887656,24.57976251283778,-22.999480098030375,22.719153968291653,94.8016880300986,0.0005422081966165781,1.7421401805451213,0.43294030825153773,1.7000796085815322,0.10860161920076383
1066,4.904453379080795,25.028070474829168,-23.035898636814466,22.665649647850245,94.79042742955792,0.00044391445995456543,4.608810171876594,1.1877696619834663,4.401716578739823,0.08890992766368838
1067,4.903945373254497,21.614178423803974,-22.138196379191367,25.9766968931986,94.89218657668094,nan,nan,nan,nan,nan
1068,4.904433588690627,24.50339847346171,-22.994479087194016,22.72819718394353,94.79439269026369,0.00048449827571775183,0.01860757265463753,0.02100978554346287,0.018225663729350482,0.09703981988120682
1070,4.9044121718220985,25.015975551290843,-23.033319090073938,22.669637071161745,94.7986837352839,0.0005207419793865049,4.567372626533485,1.1455984135625226,4.365175297200975,0.10430080820164297
1071,4.904758828096163,25.841102302019678,-23.33704263878265,21.491265322266365,94.72924980256559,nan,nan,nan,nan,nan
1072,4.903973124589527,23.13925827474198,-22.60793442259449,24.15064361932583,94.88662620103202,nan,nan,nan,nan,nan
1073,4.9044468862442345,24.688524179391216,-23.008987690135005,22.707342642741587,94.79172836328945,0.00045808937660368683,2.727994629281822,0.687294157463,2.648316692202111,0.09174943743728897
1075,4.904413787644683,24.88311067810116,-23.023890536954994,22.68152673529085,94.79835999570346,0.0005182482042390187,3.9001190961390786,1.0145621819439814,3.7505016602473327,0.10380119095784912
1076,4.904748393437748,23.85275309671676,-22.83243516738142,23.384453154120607,94.73133922551382,nan,nan,nan,nan,nan
1077,4.904391016243483,24.514689549173106,-22.99439775597025,22.72622318733727,94.80292232463472,0.000550201951074816,0.6468842744653314,0.14984779308129786,0.6332414357217535,0.11020326429544756
1078,4.904444962110743,21.256260045195695,-22.03761716451736,26.447798690818466,94.7921134644447,0.000450327937528975,0.051343361628329566,0.03256897350437639,0.06884377209283785,0.09019505738576303
1080,4.904428070080304,24.53519308786271,-22.99694997483747,22.723805559772657,94.79549839919949,0.0004945293844386304,1.1101939936614003,0.3040578087882818,1.0857002634795394,0.09904937486746686
1082,4.904406246405365,24.792441733631208,-23.016046286291235,22.69492910173113,94.79987092231666,0.0005295783503248617,3.411589363351647,0.8582193627148007,3.2954129422062146,0.10607116450796707
1083,4.904762448857044,26.7535412911552,-23.547301008138728,20.723872238203658,94.72852478995708,nan,nan,nan,nan,nan
1084,4.90396188770802,22.498221759467157,-22.418813754613208,24.884764149143734,94.88887765578579,nan,nan,nan,nan,nan
1085,4.904441655775352,24.568797360271418,-22.99961913020045,22.72115937422647,94.79277635631539,0.0004688748766919218,1.6219345018540248,0.4039115942539928,1.58366877862357,0.0939100225539261
1087,4.904035124902512,21.55114138536834,-22.122532835927665,26.058380045860357,94.87420399416708,nan,nan,nan,nan,nan
1088,4.904752803422837,24.603704535911646,-23.031250610763262,22.630377815052924,94.73045617351849,nan,nan,nan,nan,nan
1089,4.9043847650560135,24.50966308688995,-22.99394159486658,22.726395253824208,94.80417475072923,0.0005578545532093299,0.44694209250505484,0.13395938875834823,0.437614118261869,0.11173660114674666
1090,4.9044544990357934,24.98858748916732,-23.032236134532063,22.673084597058484,94.79020302945318,0.00044137744107062345,4.442747323932491,1.117046025613746,4.251651557378905,0.08840171975346864
1091,4.903947815068436,27.833805044082407,-23.75269411939249,19.884834282930075,94.89169731956213,nan,nan,nan,nan,nan
1092,4.904422435035925,24.627125641749707,-23.004070044872414,22.712423810305715,94.79662742954389,0.0005042584434951456,2.208068622113265,0.586781540410093,2.1497170077528733,0.10099845877376669
1094,4.903719614522788,23.250599001223407,-22.63061231278872,24.027678225498622,94.93742508217278,nan,nan,nan,nan,nan
1095,4.9040546183773355,25.625296835740002,-23.250080751007125,21.738898254685346,94.87030602263306,0.0004373889352160421,1.7505611585073406,0.40670443685084773,1.560492315847254,0.0876305169611
1096,4.904557531030647,24.603959506164173,-23.026307588947862,22.63013028956877,94.76956030875269,nan,nan,nan,nan,nan
1097,4.904069352589018,21.923156980561476,-22.242308654321498,25.589122493894674,94.86735577939486,0.0004847803017380067,0.4048645864378281,0.1123810877919775,0.5067060543690366,0.09712420998806033
1099,4.904103482069768,25.55877646163412,-23.24606927659096,21.746928265607544,94.86052042226386,0.0005411527846325623,0.5755239669429966,0.15660472527279906,0.5146374125252463,0.1084153410601537
1100,4.903746381898618,21.275044507373334,-22.020794197310988,26.42254318714045,94.932060899141,nan,nan,nan,nan,nan
1101,4.904529793509472,22.797297117069746,-22.52532333994164,24.536587918080496,94.77511535498164,nan,nan,nan,nan,nan
1102,4.904070948184181,25.709598927768734,-23.256821474686724,21.730519464157666,94.8670358484989,0.00047798320206385184,2.5779726719744103,0.6352136249554934,2.2892317126778683,0.09576231181427833
1104,4.90408999590114,25.69934000521237,-23.255976700005462,21.7341356800457,94.8632212825911,0.0005174147785720709,2.5193573475286333,0.5883577596621317,2.238511376707677,0.10366073687002897
1105,4.903757813295292,22.773956437448014,-22.493354251881076,24.56339704208825,94.92977008138809,nan,nan,nan,nan,nan
1106,4.904110333798771,21.94073381312173,-22.244294703400094,25.588527766723626,94.8591482273682,0.0005524203594075587,0.9150877379095805,0.27244062884728537,1.1442639131414667,0.11067210535185051
1107,4.904059134227241,25.55962634260498,-23.245378368434103,21.744991141747363,94.86940169626484,0.0004493433011660684,0.5185800230283616,0.1099135882131952,0.46365795393064435,0.09002524377553003
1108,4.904568287232273,25.427752378576468,-23.23285316116747,21.858452162645825,94.76740617645731,nan,nan,nan,nan,nan
1109,4.9040746764670535,21.924010267528146,-22.242535772552124,25.588913804693533,94.86628955956826,0.0004951158635328593,0.4369568571255548,0.15513917869927182,0.5468433884480234,0.09919449075305135
1111,4.904109039683581,25.628535443545417,-23.25140374320041,21.740155128010613,94.85940738795212,0.0005500537113816018,1.8125819624953563,0.45447388021790913,1.6156636078080053,0.1101980826622122
1113,4.90413066748989,25.79881354928628,-23.263748278075262,21.727587194236264,94.85507584975534,0.0005803337760816453,3.2834794313663727,0.7677684260134432,2.904732622550317,0.11626242512378229
1114,4.903730156134273,23.178418443075905,-22.61028102767834,24.107246727088967,94.93531252933992,nan,nan,nan,nan,nan
1116,4.904095317689315,25.588628521186088,-23.247991456004637,21.744408544602774,94.86215550086791,0.0005271603467680005,1.2701971001259338,0.28910010796420477,1.1342899308294117,0.10561275570175273
1117,4.903753005170136,22.14129890906162,-22.301285314046467,25.31394597591515,94.9307336127935,nan,nan,nan,nan,nan
1118,4.904116380428193,21.916255389586958,-22.242414144912676,25.592723663301314,94.85793719520197,0.000560358581583412,0.07466468722655628,0.005625900849113735,0.09349186655291256,0.11226191636346074
1119,4.904063774775621,25.5655723842464,-23.245993472672012,21.74418008765879,94.8684723913162,0.00046102246214930803,0.7125113105502651,0.1875703213571172,0.6368697274117401,0.09236480775883225
1120,4.904578848311235,26.32292506812824,-23.44488989815317,21.078913420967066,94.76529113892805,nan,nan,nan,nan,nan
1121,4.904437299463653,22.87096871788971,-22.544626314767005,24.452364817648224,94.79364019215488,nan,nan,nan,nan,nan
1123,4.904114688145559,25.771285453630732,-23.262080201254342,21.72666733182421,94.85827614911543,0.0005586111602070069,3.0666607250110705,0.7531637628949127,2.7158413255321263,0.11191198836356116
1124,4.903747426583632,27.3664623831992,-23.648005486270836,20.23913443515526,94.93185154652636,nan,nan,nan,nan,nan
1125,4.904552074928554,24.21143896683313,-22.92365396309739,23.017913252345156,94.7706530031221,nan,nan,nan,nan,nan
1126,4.904066731636952,21.938176228664425,-22.24348775511337,25.58656664974804,94.86788067807719,0.00047949530403839605,0.8215349812242999,0.2446281129146382,1.0273243752141172,0.09606557591237004
1128,4.904100735319606,25.550804487311012,-23.24537638751042,21.74782974244256,94.86107051569516,0.0005365704311842622,0.038263019438273815,0.008283080707925678,0.034227748273912256,0.10749753855779123
1129,4.903748510488434,21.55386076725109,-22.113441508896898,26.054845242940026,94.93163433453009,nan,nan,nan,nan,nan
1130,4.904524112988834,22.474346414371837,-22.428633370692115,24.913001444107728,94.77625301867376,nan,nan,nan,nan,nan
1131,4.904068528510487,25.64318904087716,-23.251870608085,21.736738764358925,94.86752041283408,0.00047240340933312234,1.9499314022140852,0.4852908144062863,1.736761379115396,0.09464459990602106
1133,4.904087370691483,25.78118017289919,-23.261854339739436,21.726806735886107,94.86374702374705,0.0005124178187261824,3.1446313662332326,0.736635582335809,2.7837903143032237,0.10265984054025559
1134,4.903760333960623,23.10552152541345,-22.59012919651752,24.188160163338555,94.92926495035414,nan,nan,nan,nan,nan
1135,4.903719622260071,22.91312646849855,-22.533282211763176,24.40443787889956,94.93742353159784,nan,nan,nan,nan,nan
1136,4.904056860660752,25.583474595551287,-23.247053115030578,21.742856184145623,94.86985699263894,0.0004434016068621513,1.1342248866565263,0.2584770971585642,1.0130040020557758,0.08883499370187509
1137,4.9045629341552806,25.00535141428465,-23.128397480613494,22.247248343086763,94.76847822883563,nan,nan,nan,nan,nan
1138,4.9040719993958,21.918295136914637,-22.241963742014427,25.59000252060605,94.86682570099632,0.000489985152696431,0.017880676802763867,0.021966436740952014,0.022384600745925114,0.09816678057264451
1140,4.904106249451576,25.58459756015635,-23.24805288695459,21.74446995604904,94.85996619449605,0.0005456463285504828,1.193859727609962,0.3057634479736213,1.0662998149679361,0.10931534560349489
1142,4.904535433870191,23.130661759895172,-22.62252212639317,24.160191833776988,94.77398573935342,nan,nan,nan,nan,nan
1143,4.904073396129892,25.793916547103006,-23.263075566006076,21.722677442563196,94.86654562047892,0.00048348769181751983,3.2065554832450154,0.7841175039274796,2.836569775537458,0.0968649306227125
1145,4.90409264286361,25.63444529821382,-23.251268342800984,21.74023338652183,94.8626911829466,0.0005223265783539674,1.8897528102007153,0.4379519660206495,1.6840496875555693,0.10464456601945005
1146,4.903755370237165,22.45134340422005,-22.396671773068878,24.94026997046981,94.93025966121037,nan,nan,nan,nan,nan
1147,4.904113347467977,21.923406689500336,-22.242961161013966,25.591352247509647,94.85854464432953,0.0005564351525407819,0.4937609618136259,0.13878441250206502,0.6180145948305507,0.11147616554094443
1148,4.904061439939849,25.553671829726206,-23.245030834921693,21.745408460044914,94.86893996070077,0.00045521899538840144,0.0951470892340806,0.03841327619790291,0.0850927185316911,0.09120226428007293
1149,4.90457359546555,25.865791559040904,-23.33813439431136,21.469733732242318,94.7663431093376,nan,nan,nan,nan,nan
1150,4.9040773816779115,21.940242318206117,-22.244002794804157,25.58594575955562,94.86574778065233,0.0005001692159625212,0.858373052380777,0.28885710777845275,1.0732539572710706,0.10020669596070095
1152,4.904111854011948,25.691314538539974,-23.256127402747858,21.73413744686419,94.85884375304524,0.0005543775346676954,2.4419182778301356,0.6049076552516894,2.1704159078342538,0.11106407340237599
1153,4.903749592865012,27.894129916622997,-23.76026248217217,19.840022928511605,94.93141742898108,nan,nan,nan,nan,nan
1154,4.904133634652232,25.712605446226167,-23.257561816824232,21.73531536008973,94.85448158558475,0.0005839870404978173,2.6543967984985466,0.6188715609722675,2.357356200265225,0.11699403594744642
1155,4.903728875713022,22.843643541423106,-22.51315374321411,24.48353364690623,94.93556912649684,nan,nan,nan,nan,nan
1157,4.904098014647434,25.560790963618835,-23.246038806981062,21.746896183541708,94.86161538403758,0.000531907080698644,0.6518857220037175,0.13998585579406542,0.5828715031144144,0.10656350274814663
1158,4.903750718467036,21.840994527859863,-22.20646299758636,25.687145981132762,94.93119186134392,nan,nan,nan,nan,nan
1159,4.904119436835147,21.919788035754813,-22.242820013302648,25.591982351177847,94.85732504766283,0.0005641972411809568,0.3481779269206924,0.12875289329934286,0.4358844722946151,0.11303067871081758
1160,4.904066136800152,25.59494901865832,-23.248223321889284,21.741411193624568,94.86799937546088,0.00046675016709592736,1.3246192604536544,0.335143152993125,1.1824105052086002,0.0935121662719049
1162,4.904443519958449,23.20706814005176,-22.642054468535928,24.075599476974784,94.79239430036108,nan,nan,nan,nan,nan
1163,4.904325176704997,22.79522124604314,-22.518135195621205,24.53901060256504,94.81611228413395,0.0005990656935237104,0.03831084725513171,0.009672525784515327,0.04396304059424272,0.11999671026651595
1164,4.904038246025952,28.32066945040184,-23.85862056535737,19.52896900998107,94.87357867080122,nan,nan,nan,nan,nan
1165,4.90477055882142,24.376250261658665,-22.972649869418422,22.853435229054426,94.7269008773456,nan,nan,nan,nan,nan
1166,4.904347763384369,27.01037724302369,-23.585028541055458,20.546774567755275,94.81158535379942,0.0005386948045402463,1.3544037645503761,0.31653345791018656,1.0767925882292908,0.10790210978341519
1167,4.904433542135408,24.64744298340298,-23.006994355169844,22.705002785070157,94.79440223854877,0.0004903106607416778,2.3360688404044363,0.61890298551272,2.2715713451501527,0.0982039820642358
1168,4.904325282816697,22.886837732125592,-22.525529925003696,24.525533502692944,94.81609101035781,0.0005986659255009477,1.8203579904000353,0.5141537259112505,2.078811388474619,0.11991662411817706
1169,4.90401201507708,21.602466162083893,-22.138738824557343,25.991833249800877,94.87883414220956,nan,nan,nan,nan,nan
1170,4.904770457964098,22.99507289152755,-22.59203607574911,24.311831577999786,94.72692107262243,nan,nan,nan,nan,nan
1171,4.904347872223056,27.00887088446305,-23.5847443627637,20.547704545052415,94.81156353313742,0.0005382254411577987,1.3480418002556906,0.27997793079733635,1.0718479172187523,0.10780808568893228
1172,4.904433775578623,24.51064379227241,-22.996196558743478,22.721895161221966,94.79435546835201,0.0004899483318546389,0.1919010678395965,0.06607474130808398,0.1878485268938145,0.09813139339266663
1173,4.904330073051006,27.041181919853678,-23.585170629114664,20.54562448188237,94.81513179336073,0.0006048900413948416,1.8222380342665352,0.42299987847420534,1.4469278221992639,0.12116289670624984
1174,4.904012475878322,22.769693356399074,-22.50126994114773,24.568300176609203,94.87874181796566,nan,nan,nan,nan,nan
1175,4.90477035681332,21.79191742513792,-22.22478831761238,25.749226669296913,94.72694132665904,nan,nan,nan,nan,nan
1176,4.904335687846459,22.92409755922698,-22.529343958893953,24.517694810150132,94.8140048406768,0.0005551372431807967,2.140937322907431,0.6481891849710225,2.4398461598693455,0.11119663665340472
1177,4.904434009304789,24.604873508714423,-23.003339409050433,22.711623279020607,94.7943086414449,0.0004895848310797925,1.9561809127899978,0.4890926415330299,1.9062290201197785,0.09805857000651376
1178,4.90433020220694,26.98518464780286,-23.581243018200965,20.549732666949154,94.81510590482928,0.0006045159690395682,0.8657177302265061,0.17007321496220704,0.6890469146994563,0.1210879555529609
1179,4.904012936905334,24.120570217473716,-22.88037307457008,23.109646517941762,94.8786494485334,nan,nan,nan,nan,nan
